myneta_id,name,constituency,district,party,age,education,criminal_cases,criminal_details,movable_self,movable_spouse,movable_dependents,movable_total,immovable_self,immovable_spouse,immovable_dependents,immovable_total,total_assets,liabilities,affidavit_url
2471,Gnanaraj.M,KAVUNDAMPALAYAM,COIMBATORE,IND,25,,0,,0,0,0,0,0,0,0,0,0,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2471
2472,Mariappan.R,KINATHUKADAVU,COIMBATORE,Ganasangam Party of India,43,5th Pass,0,,25500,0,0,25500,0,0,0,0,25500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2472
2473,James.S,KINATHUKADAVU,COIMBATORE,All India Jananayaka Makkal Kazhagam,68,8th Pass,0,,103976,0,0,103976,15000000,0,0,15000000,15103976,10340520,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2473
2474,Atheeswaran.S,KINATHUKADAVU,COIMBATORE,IND,40,12th Pass,0,,15246,292010,0,307256,0,1000000,0,1000000,1307256,954739,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2474
2475,Dharmalingam.K,KINATHUKADAVU,COIMBATORE,IND,51,10th Pass,0,,354556,10000,0,364556,320000,0,0,320000,684556,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2475
2476,Nazir Babu.S,KINATHUKADAVU,COIMBATORE,IND,48,10th Pass,0,,0,0,0,0,0,0,0,0,0,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2476
2477,Nagendran.P,KINATHUKADAVU,COIMBATORE,IND,37,10th Pass,0,,172000,341000,31500,544500,0,0,0,0,544500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2477
2478,"Sathieshkumar, V.T.",POLLACHI,COIMBATORE,Makkal Needhi Maiam,46,12th Pass,0,,1512596,940965,32000,2485561,38376000,23200000,0,61576000,64061561,350000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2478
2479,"Logeswari, N.",POLLACHI,COIMBATORE,Naam Tamilar Katchi,32,Graduate,0,,995000,1232000,0,2227000,4500000,0,0,4500000,6727000,789000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2479
2480,"Shanthu Mohamed, A.",POLLACHI,COIMBATORE,IND,38,10th Pass,0,,1015,0,0,1015,0,0,0,0,1015,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2480
2481,"Muthukumarasamy, R.",POLLACHI,COIMBATORE,IND,46,12th Pass,0,,291397,0,0,291397,0,0,0,0,291397,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2481
2482,"Sasikumar, M",SINGANALLUR,COIMBATORE,Anna Dravidar Kazhagam,43,Others,0,,1533252,198500,0,1731752,0,0,0,0,1731752,900000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2482
2483,"Senthilkumar, S",SINGANALLUR,COIMBATORE,United States of India Party,43,Graduate Professional,0,,477071,165250,0,642321,0,0,0,0,642321,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2483
2484,"Selva, S.R",SINGANALLUR,COIMBATORE,Amma Makkal Munnettra Kazagam,44,Post Graduate,0,,5531611,848653,0,6380264,25803000,14400000,0,40203000,46583264,9600000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2484
2485,"Palanisamy, N",SINGANALLUR,COIMBATORE,My India Party,62,Graduate,0,,96388,2000,0,98388,700000,0,0,700000,798388,37000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2485
2486,"Akbar Ali, A",SINGANALLUR,COIMBATORE,IND,52,8th Pass,0,,10000,5000,0,15000,0,0,0,0,15000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2486
2487,"Karthick, N",SINGANALLUR,COIMBATORE,IND,29,Graduate Professional,0,,178000,485000,0,663000,0,0,0,0,663000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2487
2488,"Karthik, N",SINGANALLUR,COIMBATORE,IND,32,10th Pass,0,,84000,257000,0,341000,0,0,0,0,341000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2488
2489,"Krishnan, V",SINGANALLUR,COIMBATORE,IND,50,8th Pass,0,,870000,60000,0,930000,15000000,0,0,15000000,15930000,800000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2489
2490,"Kumar Babu, K",SINGANALLUR,COIMBATORE,IND,59,8th Pass,0,,96000,5000,0,101000,0,0,0,0,101000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2490
2491,"Gowtham, P",SINGANALLUR,COIMBATORE,IND,31,Post Graduate,0,,140000,245000,0,385000,400000,0,0,400000,785000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2491
2492,"Chanthirika, R",SINGANALLUR,COIMBATORE,IND,40,10th Pass,0,,70000,770000,0,840000,0,0,0,0,840000,276000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2492
2493,"Nabas Sherif, M",SINGANALLUR,COIMBATORE,IND,30,12th Pass,0,,0,0,0,0,0,0,0,0,0,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2493
2494,"Nagarajan, J",SINGANALLUR,COIMBATORE,IND,53,Post Graduate,0,,120000,162000,0,282000,0,0,0,0,282000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2494
2495,Praveen Venkatachalam,SINGANALLUR,COIMBATORE,IND,32,Post Graduate,0,,1885978,905000,31000,2821978,2650000,0,0,2650000,5471978,700000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2495
2496,"Mohandass, N",SINGANALLUR,COIMBATORE,IND,38,Others,0,,2240571,0,0,2240571,0,0,0,0,2240571,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2496
2497,"Viju Alban Prakash, V",SINGANALLUR,COIMBATORE,IND,29,Others,0,,566100,320100,0,886200,0,0,0,0,886200,1193000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2497
2498,Elangovan. G,SULUR,COIMBATORE,Naam Tamilar Katchi,54,5th Pass,0,,1177534,428011,178800,1784345,0,5000000,0,5000000,6784345,3261237,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2498
2499,Senthil Kumar. S.A.,SULUR,COIMBATORE,Amma Makkal Munnettra Kazagam,49,Others,2,"120B, 467, 468, 471; 294b,  506(i)",8898000,2570000,355000,11823000,1500000,32500000,0,34000000,45823000,5392926,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2499
2500,Nagaraj. K,SULUR,COIMBATORE,Ganasangam Party of India,56,Illiterate,0,,15000,0,0,15000,300000,0,0,300000,315000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2500
2501,Ranganathan. A,SULUR,COIMBATORE,Makkal Needhi Maiam,54,Others,0,,74816489,10609997,0,85426486,31369767,7721740,0,39091507,124517993,1252105,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2501
2502,Jagadheesh. S,SULUR,COIMBATORE,My India Party,38,Graduate Professional,0,,743800,226700,72000,1042500,0,0,0,0,1042500,350000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2502
2503,Kandasamy T,SULUR,COIMBATORE,IND,39,12th Pass,0,,337867,405000,0,742867,0,0,0,0,742867,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2503
2504,Shankar Guru. M,SULUR,COIMBATORE,IND,35,10th Pass,0,,458500,163500,32000,654000,0,0,0,0,654000,350000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2504
2505,Shanmugam R,SULUR,COIMBATORE,IND,51,8th Pass,0,,222000,920000,5000,1147000,0,0,0,0,1147000,244683,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2505
2506,Senthil Kumar. S.A.P.,SULUR,COIMBATORE,IND,38,5th Pass,0,,250338,322500,0,572838,0,0,0,0,572838,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2506
2507,Selva Kumar D,SULUR,COIMBATORE,IND,59,10th Pass,0,,720000,700000,950000,2370000,0,850000,0,850000,3220000,1485000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2507
2508,Selvan S,SULUR,COIMBATORE,IND,52,10th Pass,0,,105590,32500,0,138090,0,0,0,0,138090,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2508
2509,Prem Kumar P,SULUR,COIMBATORE,IND,31,5th Pass,2,"420, 294b, 506(i); 147, 148, 341, 324, 506(ii)",63000,1000,0,64000,0,0,0,0,64000,105000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2509
2510,S. Kalaiarasi,THONDAMUTHUR,COIMBATORE,Naam Tamilar Katchi,29,Graduate,0,,711300,532489,0,1243789,0,0,0,0,1243789,2846000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2510
2511,R.Sathishkumar,THONDAMUTHUR,COIMBATORE,Amma Makkal Munnettra Kazagam,36,Graduate,1,"420, 406, 294B, 506(i)",2500111,0,5310667,7810778,0,0,5000000,5000000,12810778,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2511
2512,S. Shajahan,THONDAMUTHUR,COIMBATORE,Makkal Needhi Maiam,43,Graduate,0,,1085464,633718,0,1719182,0,0,0,0,1719182,65000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2512
2513,A. Abdul Gafoor,THONDAMUTHUR,COIMBATORE,IND,73,Graduate,0,,6000,2000,0,8000,0,0,0,0,8000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2513
2514,Cc Selvamohan,THONDAMUTHUR,COIMBATORE,IND,46,Graduate,0,,48687,391258,0,439945,3400000,0,0,3400000,3839945,1348453,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2514
2516,Kalaiselvi.G.,PALACODE,DHARMAPURI,Naam Tamilar Katchi,25,Graduate,1,"341, 294b, 323, 324, 506(11),",241000,13000,0,254000,0,0,0,0,254000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2516
2517,Rajasekar.D.,PALACODE,DHARMAPURI,Makkal Needhi Maiam,46,Post Graduate,1,"294A, 323, 355, 506(i)",6466000,1267000,0,7733000,4000000,7000000,0,11000000,18733000,3894587,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2517
2518,Anbarasu.D.,PALACODE,DHARMAPURI,IND,28,Graduate Professional,0,,290000,0,335000,625000,0,0,400000,400000,1025000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2518
2519,Sharavanan.M.P.,PALACODE,DHARMAPURI,IND,50,Post Graduate,0,,1721868,399271,0,2121139,7700000,3000000,0,10700000,12821139,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2519
2520,Murugan.K.,PALACODE,DHARMAPURI,IND,48,10th Pass,0,,292000,310000,0,602000,3700000,0,0,3700000,4302000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2520
2521,Murugan.K.G.,PALACODE,DHARMAPURI,IND,43,Graduate,0,,1090000,425000,0,1515000,3100000,0,0,3100000,4615000,100000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2521
2522,Rajkumar.T.,PALACODE,DHARMAPURI,IND,33,8th Pass,0,,55000,205000,0,260000,0,0,0,0,260000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2522
2523,Vadivel.M.,PALACODE,DHARMAPURI,IND,37,5th Pass,0,,457000,10000,0,467000,0,0,0,0,467000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2523
2524,Annadurai. C,PENNAGARAM,DHARMAPURI,Desiya Makkal Sakthi Katchi,33,8th Pass,0,,30000,0,0,30000,0,0,0,0,30000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2524
2525,Tamilazhagan. R,PENNAGARAM,DHARMAPURI,Naam Tamilar Katchi,37,Graduate Professional,0,,3137000,1255000,0,4392000,1800000,1450000,0,3250000,7642000,2400000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2525
2526,Shakila. K,PENNAGARAM,DHARMAPURI,Makkal Needhi Maiam,36,Graduate Professional,3,,310400,1498000,0,1808400,0,0,0,0,1808400,9628798,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2526
2527,Annadurai. V,PENNAGARAM,DHARMAPURI,IND,38,12th Pass,0,,50000,76000,0,126000,1000000,0,0,1000000,1126000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2527
2528,Sivalingam. N,PENNAGARAM,DHARMAPURI,IND,41,12th Pass,0,,279000,357000,0,636000,0,0,0,0,636000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2528
2529,Dharuman. K,PENNAGARAM,DHARMAPURI,IND,31,Graduate,0,,315000,190000,0,505000,1000000,0,0,1000000,1505000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2529
2530,Thirumurugan. P,PENNAGARAM,DHARMAPURI,IND,43,Post Graduate,0,,226000,0,101000,327000,1500000,0,200000,1700000,2027000,110000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2530
2531,Periyananjappan. A,PENNAGARAM,DHARMAPURI,IND,38,12th Pass,0,,601000,1100000,0,1701000,700000,0,5000000,5700000,7401000,45000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2531
2532,Mani. K.G.,PENNAGARAM,DHARMAPURI,IND,40,Illiterate,0,,55000,80415,0,135415,180000,0,0,180000,315415,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2532
2533,Mani. P,PENNAGARAM,DHARMAPURI,IND,51,Illiterate,0,,151300,105000,6000,262300,550000,0,0,550000,812300,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2533
2534,Munusamy. S,PENNAGARAM,DHARMAPURI,IND,51,8th Pass,0,,580000,0,0,580000,499500,125000,0,624500,1204500,350000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2534
2535,Prabu,SIRKAZHI (SC),NAGAPATTINAM,Makkal Needhi Maiam,52,12th Pass,0,,115000,201500,0,316500,0,0,0,0,316500,1300000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2535
2536,Barathi,SIRKAZHI (SC),NAGAPATTINAM,IND,33,Post Graduate,0,,41000,10000,0,51000,0,0,0,0,51000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2536
2537,Kamban,SIRKAZHI (SC),NAGAPATTINAM,Anaithu Makkal Arasiyal Katchi,35,Others,0,,113000,80000,0,193000,0,0,0,0,193000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2537
2538,Balu,SIRKAZHI (SC),NAGAPATTINAM,Amma Makkal Munnettra Kazagam,63,Post Graduate,0,,126643,2736867,160000,3023510,425000,3200000,0,3625000,6648510,980000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2538
2539,Anusuya,SIRKAZHI (SC),NAGAPATTINAM,IND,41,12th Pass,0,,102000,0,0,102000,700000,0,0,700000,802000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2539
2540,Silambarasan,SIRKAZHI (SC),NAGAPATTINAM,IND,34,Others,0,,86000,0,0,86000,0,0,0,0,86000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2540
2541,Anbarasan Komal R K,MAYILADUTHURAI,NAGAPATTINAM,Amma Makkal Munnettra Kazagam,41,Post Graduate,0,,3016065,1645355,350000,5011420,2800000,0,30140000,32940000,37951420,1298085,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2541
2542,Ravichandran.N,MAYILADUTHURAI,NAGAPATTINAM,Makkal Needhi Maiam,56,Graduate,0,,87180960,11647867,1644000,100472827,157762000,5502560,0,163264560,263737387,105727098,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2542
2543,Rajkumar,MAYILADUTHURAI,NAGAPATTINAM,Tamil Nadu Ilangyar Katchi,32,Post Graduate,0,,979000,500000,0,1479000,0,0,0,0,1479000,1605370,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2543
2544,Ganesan.S,MAYILADUTHURAI,NAGAPATTINAM,IND,48,10th Pass,0,,1730000,220000,25000,1975000,0,0,0,0,1975000,1040000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2544
2545,Loga.Sampath,MAYILADUTHURAI,NAGAPATTINAM,IND,59,12th Pass,0,,190000,1305000,0,1495000,0,0,0,0,1495000,90000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2545
2546,Thimothy.T,MAYILADUTHURAI,NAGAPATTINAM,IND,59,5th Pass,0,,23800,7000,0,30800,0,0,0,0,30800,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2546
2547,Niranjan.R,MAYILADUTHURAI,NAGAPATTINAM,IND,37,Graduate Professional,1,"143, 341",555000,152200,0,707200,0,0,0,0,707200,300000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2547
2548,Babusankar.R,MAYILADUTHURAI,NAGAPATTINAM,IND,54,8th Pass,0,,40000,60000,40000,140000,0,0,0,0,140000,106400,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2548
2549,Manimaran.T,MAYILADUTHURAI,NAGAPATTINAM,IND,59,Others,0,,795000,300000,0,1095000,1560000,0,0,1560000,2655000,90000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2549
2551,Mani.L.,DHARMAPURI,DHARMAPURI,Dhesiya Makkal Kazhagam,63,12th Pass,0,,39000,150000,0,189000,0,0,0,0,189000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2551
2552,Subramani.K.,DHARMAPURI,DHARMAPURI,IND,49,Others,0,,29038,5500,0,34538,0,0,0,0,34538,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2552
2553,Shanmugam.P.,DHARMAPURI,DHARMAPURI,IND,43,8th Pass,0,,30500,200000,0,230500,0,0,0,0,230500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2553
2554,Subramani.T.,DHARMAPURI,DHARMAPURI,IND,62,10th Pass,0,,189000,153000,217800,559800,0,0,0,0,559800,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2554
2555,Tamilarasan.S.,DHARMAPURI,DHARMAPURI,IND,63,Post Graduate,0,,2325435,311292,0,2636727,440000,6700000,0,7140000,9776727,4300000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2555
2556,Natarajan.V.,DHARMAPURI,DHARMAPURI,IND,48,12th Pass,0,,600500,420000,0,1020500,1300000,0,0,1300000,2320500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2556
2557,Palani.S.K.,DHARMAPURI,DHARMAPURI,IND,65,Not Given,0,,1833880,611219,667624,3112723,6000000,2500000,700000,9200000,12312723,700000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2557
2558,Venkateswaran.B.,DHARMAPURI,DHARMAPURI,IND,35,Graduate Professional,0,,1967000,133000,0,2100000,0,0,0,0,2100000,65000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2558
2559,S.Senthamizhan,POOMPUHAR,NAGAPATTINAM,Amma Makkal Munnettra Kazagam,41,12th Pass,2,"147, 294b, 353; 147, 188, 341, 385",1319000,505000,0,1824000,0,0,0,0,1824000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2559
2560,M.H.Meharajdeen,POOMPUHAR,NAGAPATTINAM,Makkal Needhi Maiam,54,8th Pass,0,,800000,600000,0,1400000,0,0,0,0,1400000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2560
2561,A. Kalaivanan,POOMPUHAR,NAGAPATTINAM,IND,31,10th Pass,0,,210107,0,0,210107,0,0,0,0,210107,100000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2561
2562,S.Pandiyarajan,POOMPUHAR,NAGAPATTINAM,IND,30,Graduate Professional,0,,22093,0,0,22093,0,0,0,0,22093,182000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2562
2564,V. Canagaradjou,NAGAPATTINAM,NAGAPATTINAM,IND,45,12th Pass,0,,4500,289500,0,294000,90000,3500000,0,3590000,3884000,1200000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2564
2566,S. Prem,NAGAPATTINAM,NAGAPATTINAM,IND,39,8th Pass,0,,30500,5000,4243,39743,0,0,0,0,39743,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2566
2567,V. Manikandan,NAGAPATTINAM,NAGAPATTINAM,IND,29,Post Graduate,0,,78500,0,0,78500,0,0,0,0,78500,50000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2567
2568,Tamilarasan U,KILVELUR,NAGAPATTINAM,BSP,44,12th Pass,0,,82000,0,0,82000,0,0,0,0,82000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2568
2569,Neethimohan M,KILVELUR,NAGAPATTINAM,Amma Makkal Munnettra Kazagam,66,Post Graduate,0,,2133900,2596209,85000,4815109,4800000,28562200,0,33362200,38177309,5859544,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2569
2570,Vadivel Ravanan S,KILVELUR,NAGAPATTINAM,Pattali Makkal Katchi,69,10th Pass,0,,790000,875000,0,1665000,0,0,0,0,1665000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2570
2571,Maruthaiyan G,KILVELUR,NAGAPATTINAM,IND,73,5th Pass,0,,144800,414000,0,558800,225000,500000,0,725000,1283800,240000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2571
2572,Srinivasan,PAPPIREDDIPATTI,DHARMAPURI,Makkal Needhi Maiam,33,Graduate Professional,0,,89000,0,0,89000,0,0,0,0,89000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2572
2573,Palaniappan.P,PAPPIREDDIPATTI,DHARMAPURI,Amma Makkal Munnettra Kazagam,59,Post Graduate,4,"341; 143, 188; 306",382982,3982342,5204081,9569405,2500000,26000000,17500000,46000000,55569405,33043213,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2573
2574,Murugan.R,PAPPIREDDIPATTI,DHARMAPURI,Anaithu Makkal Puratchi KatchiRAMESH.R,44,12th Pass,0,,20000,37000,0,57000,50000,0,0,50000,107000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2574
2575,Elango.S,PAPPIREDDIPATTI,DHARMAPURI,IND,61,Graduate Professional,0,,5696908,0,0,5696908,3300000,0,0,3300000,8996908,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2575
2576,Govindasamy.R,PAPPIREDDIPATTI,DHARMAPURI,IND,50,5th Pass,0,,53000,537000,57000,647000,3000000,0,0,3000000,3647000,479800,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2576
2577,Manivannan.K,PAPPIREDDIPATTI,DHARMAPURI,IND,60,Graduate Professional,0,,102000,210000,0,312000,5500000,0,0,5500000,5812000,110000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2577
2578,Murugan.S,PAPPIREDDIPATTI,DHARMAPURI,IND,48,Graduate Professional,0,,109500,600400,80000,789900,1500000,500000,0,2000000,2789900,415000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2578
2579,Veeramani.T,PAPPIREDDIPATTI,DHARMAPURI,IND,45,10th Pass,0,,200000,250000,0,450000,5000000,0,0,5000000,5450000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2579
2581,P.S.Arumugam,VEDHARANYAM,NAGAPATTINAM,Amma Makkal Munnettra Kazagam,55,10th Pass,1,"294b, 506(ii)",1653849,1209580,138056,4204485,1311850,187200,0,1499050,5703535,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2581
2582,Mohamed Ali,VEDHARANYAM,NAGAPATTINAM,Makkal Needhi Maiam,44,Post Graduate,0,,879446,362000,0,1241446,5000000,0,0,5000000,6241446,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2582
2583,R.Ramamurthy,VEDHARANYAM,NAGAPATTINAM,IND,66,Graduate,0,,88632,354155,546508,989295,1667650,0,0,1667650,2656945,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2583
2584,T.Ramajayam,VEDHARANYAM,NAGAPATTINAM,IND,37,Others,0,,5500,0,0,5500,50000,0,0,50000,55500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2584
2585,R.Kathirvel,VEDHARANYAM,NAGAPATTINAM,IND,45,5th Pass,2,"341, 294B, 307, 506(2); 147, 148, 186, 294B, 332, 353",341500,310000,0,651500,2825000,200000,0,3025000,3676500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2585
2586,P.V.Theenathayalan,VEDHARANYAM,NAGAPATTINAM,IND,44,Others,0,,13694582,0,0,13694582,400000,0,0,400000,14094582,16234234,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2586
2587,V.Veerakumar,VEDHARANYAM,NAGAPATTINAM,IND,32,5th Pass,0,,124046,12000,125500,261546,0,800000,0,800000,1061546,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2587
2588,Karuthoviyam.P,HARUR (SC),DHARMAPURI,My India Party,32,Graduate Professional,0,,20000,0,0,20000,0,0,0,0,20000,110000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2588
2589,Kumar.P,HARUR (SC),DHARMAPURI,IND,36,10th Pass,0,,7000,122000,0,129000,300000,0,0,300000,429000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2589
2590,Sarathkumar.M,HARUR (SC),DHARMAPURI,IND,31,10th Pass,0,,15000,5000,0,20000,0,0,0,0,20000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2590
2591,Palani.C,HARUR (SC),DHARMAPURI,IND,57,Illiterate,0,,5005,0,0,5005,0,0,0,0,5005,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2591
2593,Thangavel B,PALANI,DINDIGUL,My India Party,41,8th Pass,0,,700000,350000,0,1050000,2000000,0,0,2000000,3050000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2593
2596,Veerakumar V,PALANI,DINDIGUL,Amma Makkal Munnettra Kazagam,46,Graduate Professional,1,"406,420,120(b) 506(i)",640697,1197419,0,1838116,400000,0,0,400000,2238116,580000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2596
2597,Azhagumalai A,PALANI,DINDIGUL,IND,71,10th Pass,0,,95300,362000,387000,844300,0,1500000,0,1500000,2344300,100000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2597
2598,Ananthan S. P,PALANI,DINDIGUL,IND,30,Graduate,0,,205000,535000,0,740000,225000,0,0,225000,965000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2598
2599,Karuppusamy P,PALANI,DINDIGUL,IND,51,Illiterate,0,,72000,215000,0,287000,1600000,0,0,1600000,1887000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2599
2600,Kaliappan K,PALANI,DINDIGUL,IND,53,8th Pass,0,,10000,355000,811000,1176000,3200000,0,0,3200000,4376000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2600
2601,Shahul Hameed,PALANI,DINDIGUL,IND,39,Post Graduate,0,,1977124,0,0,1977124,0,0,0,0,1977124,340000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2601
2602,"Sellammal,V.M.",GANGAVALLI (SC),SALEM,BSP,47,8th Pass,0,,5500,0,0,5500,0,0,0,0,5500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2602
2603,"Navan,P.",GANGAVALLI (SC),SALEM,Puthiya Tamilagam,34,10th Pass,0,,54012,240000,0,294012,0,0,0,0,294012,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2603
2604,"Senthilkumar,K.",GANGAVALLI (SC),SALEM,IND,43,Others,0,,10500,0,0,10500,0,0,0,0,10500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2604
2605,Samiappa Gounder P,PALANI,DINDIGUL,IND,78,10th Pass,0,,36950,0,0,36950,1600000,0,0,1600000,1636950,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=2605
