myneta_id,name,constituency,district,party,age,education,criminal_cases,criminal_details,movable_self,movable_spouse,movable_dependents,movable_total,immovable_self,immovable_spouse,immovable_dependents,immovable_total,total_assets,liabilities,affidavit_url
1783,Fatima,THOOTHUKKUDI,THOOTHUKUDI,Marumalarchi Dravida Munnetra Kazhagam,64,Post Graduate,2,"147, 342, 285, 353, 506; 143, 341, 249B, 353, 506",0,0,0,5959982,0,0,0,14150000,20109982,939001,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1783
1785,Valarmathi.s,SRIRANGAM,TIRUCHIRAPPALLI,AIADMK,50,Post Graduate,0,,0,0,0,3768373,0,0,0,9675000,13443373,3593716,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1785
1786,"Gnanasekaran,m",SRIRANGAM,TIRUCHIRAPPALLI,Kongunadu Makkal Desia Katchi,36,10th Pass,0,,0,0,0,1011500,0,0,0,5200000,6211500,2000000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1786
1787,Rajendran.ps,SRIRANGAM,TIRUCHIRAPPALLI,Tamilaga Makkal Munnetra Kazhagam,52,Illiterate,0,,0,0,0,2400000,0,0,0,500000,2900000,1200000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1787
1788,Umamaheshwari.s,SRIRANGAM,TIRUCHIRAPPALLI,Pattali Makkal Katchi,32,Post Graduate,0,,0,0,0,794863,0,0,0,307792,1102655,479460,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1788
1789,Veeramalai.a,SRIRANGAM,TIRUCHIRAPPALLI,IND,44,12th Pass,0,,0,0,0,730500,0,0,0,2625000,3355500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1789
1790,Dr. Poongothai Aladi Aruna,ALANGULAM,TIRUNELVELI,DMK,51,Graduate Professional,1,"143, 341, 188",0,0,0,88388959,0,0,0,287000000,375388959,16233309,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1790
1791,K.hepzi,ALANGULAM,TIRUNELVELI,AIADMK,45,10th Pass,1,"406, 420, 506(ii)",0,0,0,11740881,0,0,0,10854400,22595281,55922095,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1791
1794,Mariappan,KADAYANALLUR,TIRUNELVELI,DMDK,65,Others,1,307,0,0,0,10255932,0,0,0,57900000,68155932,1500743,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1794
1795,Sheik Dawood,KADAYANALLUR,TIRUNELVELI,AIADMK,60,Illiterate,0,,0,0,0,26689489,0,0,0,7500000,34189489,74165,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1795
1797,Thirumalaikumarasamy,KADAYANALLUR,TIRUNELVELI,Pattali Makkal Katchi,61,8th Pass,0,,0,0,0,70000,0,0,0,1500000,1570000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1797
1798,Muthuramalingam,KADAYANALLUR,TIRUNELVELI,Naam Tamilar Katchi,45,Graduate,0,,0,0,0,160000,0,0,0,850000,1010000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1798
1799,Muhammed Abubacker.k.a.m,KADAYANALLUR,TIRUNELVELI,IUML,44,12th Pass,0,,0,0,0,1059966,0,0,0,11170000,12229966,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1799
1801,Jabar Ali Usmaani.j,KADAYANALLUR,TIRUNELVELI,SDPI,36,Graduate,0,,0,0,0,600000,0,0,0,0,600000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1801
1804,Thangeswaran.p,NANGUNERI,TIRUNELVELI,BSP,27,Graduate Professional,0,,0,0,0,101604,0,0,0,0,101604,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1804
1805,Manikandan.v,NANGUNERI,TIRUNELVELI,BJP,33,12th Pass,0,,0,0,0,2531597,0,0,0,1000000,3531597,1110000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1805
1806,Nirmal Singh Yadav .m,PALAYAMKOTTAI,TIRUNELVELI,BJP,26,Graduate Professional,0,,0,0,0,800589,0,0,0,1400000,2200589,910000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1806
1807,Mohideen Khant.p.m,PALAYAMKOTTAI,TIRUNELVELI,DMK,68,10th Pass,1,500,0,0,0,2602133,0,0,0,14000000,16602133,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1807
1808,Kannan .p,PALAYAMKOTTAI,TIRUNELVELI,Tamilaga Makkal Munnetra Kazhagam,37,8th Pass,1,"147, 353, 332, 506",0,0,0,124700,0,0,0,0,124700,19500,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1808
1809,Shahul Hameed K.s,PALAYAMKOTTAI,TIRUNELVELI,SDPI,37,Others,1,"147, 363, 323, 342, 387, 506(i),",0,0,0,420876,0,0,0,700000,1120876,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1809
1810,Nizam Mohideen K.m.a,PALAYAMKOTTAI,TIRUNELVELI,Marumalarchi Dravida Munnetra Kazhagam,57,8th Pass,3,"452, 363, 323, 307, 506(II); 306; 353, 506(II),109, 34",0,0,0,5980409,0,0,0,51000000,56980409,12322685,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1810
1811,Nishthar Ali .s,PALAYAMKOTTAI,TIRUNELVELI,Pattali Makkal Katchi,33,10th Pass,0,,0,0,0,1311000,0,0,0,100000,1411000,700000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1811
1816,Nainar Nagenthran,TIRUNELVELI,TIRUNELVELI,AIADMK,56,Post Graduate,0,,0,0,0,119919975,0,0,0,52367610,172287585,70721671,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1816
1817,Balasubramanian E.,TIRUNELVELI,TIRUNELVELI,BSP,40,8th Pass,0,,0,0,0,11035,0,0,0,0,11035,65000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1817
1818,Maharajan A.,TIRUNELVELI,TIRUNELVELI,BJP,46,Post Graduate,0,,0,0,0,7107420,0,0,0,27514090,34621510,7068897,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1818
1819,Madasamy S.,TIRUNELVELI,TIRUNELVELI,DMDK,61,Post Graduate,1,,0,0,0,2107242,0,0,0,8170000,10277242,1365151,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1819
1820,Lakshmanan A.l.s.,TIRUNELVELI,TIRUNELVELI,DMK,51,12th Pass,0,,0,0,0,8510234,0,0,0,14514255,23024489,140223,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1820
1821,Ganesan Kannan,TIRUNELVELI,TIRUNELVELI,Pattali Makkal Katchi,44,Others,0,,0,0,0,2201500,0,0,0,33900000,36101500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1821
1822,Nellai Immam,TIRUNELVELI,TIRUNELVELI,SP,51,8th Pass,0,,0,0,0,283800,0,0,0,60000,343800,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1822
1823,Manikandan C.,TIRUNELVELI,TIRUNELVELI,Tamilaga Makkal Munnetra Kazhagam,51,5th Pass,0,,0,0,0,307000,0,0,0,965000,1272000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1823
1824,Viyanarasu A.,TIRUNELVELI,TIRUNELVELI,Naam Tamilar Katchi,55,Illiterate,3,"143, 188",0,0,0,1438327,0,0,0,527000,1965327,220000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1824
1833,M. Appavu,RADHAPURAM,TIRUNELVELI,DMK,64,10th Pass,0,,0,0,0,3898082,0,0,0,18511000,22409082,5241068,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1833
1834,I. S. Inbadurai,RADHAPURAM,TIRUNELVELI,AIADMK,50,Graduate Professional,0,,0,0,0,5373421,0,0,0,2100000,7473421,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1834
1835,N. Kannan,RADHAPURAM,TIRUNELVELI,BSP,26,Graduate Professional,0,,0,0,0,21500,0,0,0,1000000,1021500,25000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1835
1836,S. Kani Amudha,RADHAPURAM,TIRUNELVELI,BJP,39,12th Pass,0,,0,0,0,4215623,0,0,0,11000000,15215623,4906277,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1836
1837,S. Sivananaintha Perumal,RADHAPURAM,TIRUNELVELI,DMDK,47,10th Pass,1,,0,0,0,10118321,0,0,0,14633050,24751371,17315378,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1837
1839,S. Subash,RADHAPURAM,TIRUNELVELI,SHS,35,Post Graduate,0,,0,0,0,431000,0,0,0,0,431000,200000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1839
1840,S. Lobin,RADHAPURAM,TIRUNELVELI,Naam Tamilar Katchi,45,5th Pass,0,,0,0,0,445000,0,0,0,0,445000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1840
1848,Samuthirakani R,VASUDEVANALLUR,TIRUNELVELI,CPI,37,10th Pass,1,"147, 294B, 365, 506(I)",0,0,0,372380,0,0,0,300000,672380,173370,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1848
1849,Nirmal Kumar M,VASUDEVANALLUR,TIRUNELVELI,BSP,63,10th Pass,0,,0,0,0,236000,0,0,0,0,236000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1849
1850,Manoharan A,VASUDEVANALLUR,TIRUNELVELI,AIADMK,37,5th Pass,0,,0,0,0,2366971,0,0,0,300000,2666971,1285000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1850
1851,Rajkumar N,VASUDEVANALLUR,TIRUNELVELI,BJP,41,Graduate Professional,0,,0,0,0,278000,0,0,0,2000000,2278000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1851
1853,Kasipandiyan K,VASUDEVANALLUR,TIRUNELVELI,Pattali Makkal Katchi,51,10th Pass,0,,0,0,0,131502,0,0,0,0,131502,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1853
1854,Palanisamy G,VASUDEVANALLUR,TIRUNELVELI,Naam Tamilar Katchi,29,Others,0,,0,0,0,591500,0,0,0,500000,1091500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1854
1857,Manokaran M,VASUDEVANALLUR,TIRUNELVELI,IND,42,Illiterate,0,,0,0,0,0,0,0,0,0,0,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1857
1858,Dhanapal P,AVANASHI,TIRUPPUR,AIADMK,64,Post Graduate,0,,0,0,0,5102272,0,0,0,2400000,7502272,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1858
1860,Sadaiyappan V,CHEYYUR,KANCHEEPURAM,Pattali Makkal Katchi,65,8th Pass,0,,0,0,0,928292,0,0,0,36240200,37168492,6250000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1860
1861,Sampath P,CHEYYUR,KANCHEEPURAM,BJP,42,12th Pass,0,,0,0,0,980528,0,0,0,6800000,7780528,70000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1861
1862,Munusamy A,CHEYYUR,KANCHEEPURAM,AIADMK,50,Post Graduate,0,,0,0,0,5450402,0,0,0,15818650,21269052,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1862
1863,Thennarasu.m,MADURANTAKAM,KANCHEEPURAM,DMDK,43,Graduate,0,,0,0,0,2771000,0,0,0,5000000,7771000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1863
1866,Thamizharasan.c.k,MADURANTAKAM,KANCHEEPURAM,AIADMK,63,Doctorate,0,,0,0,0,4637561,0,0,0,27400000,32037561,232800,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1866
1868,Dr Gopi Ayyaswamy,PALLAVARAM,KANCHEEPURAM,BJP,42,Post Graduate,0,,0,0,0,3547641,0,0,0,15000000,18547641,8382435,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1868
1869,R Venkatesan,PALLAVARAM,KANCHEEPURAM,Pattali Makkal Katchi,48,12th Pass,0,,0,0,0,1453523,0,0,0,0,1453523,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1869
1870,I Karunanithi,PALLAVARAM,KANCHEEPURAM,DMK,57,10th Pass,1,"147, 149, 436",0,0,0,7749635,0,0,0,0,7749635,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1870
1871,Sankar Ganesh K,KATPADI,VELLORE,Peoples Party of India(secular),43,Others,0,,0,0,0,75000,0,0,0,0,75000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1871
1872,Murugan N,KATPADI,VELLORE,Indiya Jananayaka Katchi,40,Post Graduate,0,,0,0,0,170000,0,0,0,450000,620000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1872
1873,Shanmugam K L,KATPADI,VELLORE,SP,53,10th Pass,0,,0,0,0,244000,0,0,0,2300000,2544000,200000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1873
1874,Sivanandam T.v,KATPADI,VELLORE,Tamil Maanila Congress (Moopanar),61,12th Pass,1,,0,0,0,1595000,0,0,0,24635730,26230730,1982330,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1874
1875,Aravindramesh S,SHOZHINGANALLUR,KANCHEEPURAM,DMK,49,8th Pass,0,,0,0,0,0,0,0,0,0,0,29821140,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1875
1879,"Kothandapani, M.",THIRUPORUR,KANCHEEPURAM,AIADMK,57,Graduate,0,,0,0,0,9110200,0,0,0,14960000,24070200,450000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1879
1880,"Rangaswamy, V.g.",THIRUPORUR,KANCHEEPURAM,BJP,59,Graduate,0,,0,0,0,2815772,0,0,0,68000000,70815772,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1880
1883,Gangadharan Pon,UTHIRAMERUR,KANCHEEPURAM,Pattali Makkal Katchi,46,8th Pass,2,"147,143,188; 294(B),147,148,506(ii)",0,0,0,410000,0,0,0,0,410000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1883
1885,Rajendran M,UTHIRAMERUR,KANCHEEPURAM,DMDK,50,Graduate Professional,0,,0,0,0,3863730,0,0,0,5000000,8863730,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1885
1886,Purushothaman V,UTHIRAMERUR,KANCHEEPURAM,BJP,33,Others,0,,0,0,0,50000,0,0,0,0,50000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1886
1887,Ganesan P,UTHIRAMERUR,KANCHEEPURAM,AIADMK,55,5th Pass,0,,0,0,0,305124,0,0,0,6211750,6516874,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1887
1888,Kannabiran V,VANUR,VILLUPURAM,BSP,32,Literate,0,,0,0,0,265000,0,0,0,0,265000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1888
1889,Ravikumar D,VANUR,VILLUPURAM,Viduthalai Chiruthaigal Katchi,55,Post Graduate,0,,0,0,0,1681081,0,0,0,3054000,4735081,1120344,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1889
1890,Latchoumy M,VANUR,VILLUPURAM,Naam Tamilar Katchi,34,12th Pass,0,,0,0,0,210500,0,0,0,0,210500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1890
1891,Elamurugan V,VANUR,VILLUPURAM,IND,39,Graduate Professional,0,,0,0,0,763488,0,0,0,550000,1313488,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1891
1892,Selvakumari E,VANUR,VILLUPURAM,IND,36,12th Pass,0,,0,0,0,763488,0,0,0,550000,1313488,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1892
1893,Ponnusamy. K,DHARAPURAM,TIRUPPUR,AIADMK,62,Graduate Professional,0,,0,0,0,12579063,0,0,0,31974800,44553863,5083126,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1893
1897,"Chandrasekaran, N.",ULUNDURPETTAI,VILLUPURAM,BSP,44,Graduate Professional,0,,0,0,0,165500,0,0,0,300000,465500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1897
1898,"Suriya Prakash, M.",ULUNDURPETTAI,VILLUPURAM,Vidiyalai Thedum Indhiyargal Party,27,Post Graduate,0,,0,0,0,212500,0,0,0,2000000,2212500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1898
1900,Agni Sriramachandran,ULUNDURPETTAI,VILLUPURAM,IND,35,10th Pass,0,,0,0,0,579000,0,0,0,0,579000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1900
1901,"Arigovindhan, T",ULUNDURPETTAI,VILLUPURAM,IND,31,5th Pass,0,,0,0,0,241000,0,0,0,100000,341000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1901
1902,"Arumugam, E",ULUNDURPETTAI,VILLUPURAM,IND,39,Not Given,0,,0,0,0,211000,0,0,0,0,211000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1902
1903,"Kumaraguru, D.",ULUNDURPETTAI,VILLUPURAM,IND,43,8th Pass,0,,0,0,0,201000,0,0,0,0,201000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1903
1905,"Saravanan, G.v.",ULUNDURPETTAI,VILLUPURAM,IND,39,12th Pass,0,,0,0,0,131250,0,0,0,312800,444050,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1905
1906,"Bakkiiyalakshmi, K.",ULUNDURPETTAI,VILLUPURAM,IND,32,8th Pass,0,,0,0,0,21800,0,0,0,0,21800,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1906
1907,"Manoharan, D.",ULUNDURPETTAI,VILLUPURAM,IND,42,Graduate,0,,0,0,0,84500,0,0,0,0,84500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1907
1910,"Vijayakanth, A.",ULUNDURPETTAI,VILLUPURAM,IND,34,Others,0,,0,0,0,492285,0,0,0,0,492285,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1910
1912,Muthuvenkateshwaran K G,KANGAYAM,TIRUPPUR,DMDK,36,12th Pass,0,,0,0,0,5811932,0,0,0,168500000,174311932,2787500,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1912
1915,Gopi P,KANGAYAM,TIRUPPUR,INC,41,8th Pass,0,,0,0,0,16727567,0,0,0,19800000,36527567,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1915
1916,Thaniyarasu U,KANGAYAM,TIRUPPUR,AIADMK,49,Post Graduate,6,"147, 148, 341, 332; 147, 323, 435; 379; 147, 148, 427, 436, 294(b), 506(II)",0,0,0,2038271,0,0,0,4800000,6838271,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1916
1917,Manoharan K,MADATHUKULAM,TIRUPPUR,AIADMK,62,Graduate,0,,0,0,0,7540275,0,0,0,39720000,47260275,6346725,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1917
1919,Ravichandran A,MADATHUKULAM,TIRUPPUR,Pattali Makkal Katchi,51,10th Pass,1,"143, 188",0,0,0,2810348,0,0,0,13900000,16710348,377500,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1919
1920,Jayaramakrishnan R,MADATHUKULAM,TIRUPPUR,DMK,49,Graduate,0,,0,0,0,5042974,0,0,0,86937000,91979974,7847646,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1920
1925,Selvaraj K,TIRUPPUR (SOUTH),TIRUPPUR,DMK,59,5th Pass,1,"34, 35, 90, 368, 365, 348, 185, 120, 420",0,0,0,10200371,0,0,0,8546000,18746371,2980033,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1925
1926,Sayed Mansoor Husain,TIRUPPUR (SOUTH),TIRUPPUR,Pattali Makkal Katchi,50,10th Pass,3,"143, 188",0,0,0,1285930,0,0,0,1550000,2835930,280000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1926
1927,Point Mani N,TIRUPPUR (SOUTH),TIRUPPUR,BJP,51,8th Pass,0,,0,0,0,101531614,0,0,0,57700000,159231614,18900000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1927
1928,Gunasekaran S,TIRUPPUR (SOUTH),TIRUPPUR,AIADMK,47,12th Pass,0,,0,0,0,11099844,0,0,0,10000000,21099844,6998946,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1928
1929,Radhakrishnan K,UDUMALAIPETTAI,TIRUPPUR,AIADMK,50,Graduate,0,,0,0,0,8763773,0,0,0,7280000,16043773,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1929
1932,Ganeshkumar S,UDUMALAIPETTAI,TIRUPPUR,DMDK,54,10th Pass,1,,0,0,0,11588827,0,0,0,11900000,23488827,6689409,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1932
1933,Anandhan E,AVANASHI,TIRUPPUR,DMK,47,8th Pass,14,"406,407,420,506(i); 406,408,420,506(i)",0,0,0,20267897,0,0,0,150008230,170276127,45842892,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1933
1934,Marimuthu K K,AVANASHI,TIRUPPUR,Pattali Makkal Katchi,38,Graduate Professional,0,,0,0,0,332000,0,0,0,200000,532000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1934
1937,Vijeyakumar K N,TIRUPPUR (NORTH),TIRUPPUR,AIADMK,59,5th Pass,0,,0,0,0,1988623,0,0,0,12000000,13988623,3400000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1937
1939,Saminathan M P,TIRUPPUR (NORTH),TIRUPPUR,DMK,52,Graduate,0,,0,0,0,50561418,0,0,0,34662000,85223418,4082974,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1939
1940,Subramaniam M,TIRUPPUR (NORTH),TIRUPPUR,Pattali Makkal Katchi,44,10th Pass,0,,0,0,0,2983057,0,0,0,0,2983057,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1940
1941,Thangam Thennarasu,TIRUCHULI,VIRUDHUNAGAR,DMK,49,Graduate Professional,1,,0,0,0,30746980,0,0,0,29992000,60738980,4600000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1941
1942,Ramachandran.k.k.s.s.r.,ARUPPUKKOTTAI,VIRUDHUNAGAR,DMK,67,8th Pass,3,"171(i); 406, 420",0,0,0,21655667,0,0,0,10600000,32255667,13917231,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1942
1943,Chandrakumar S,ANTHIYUR,ERODE,IND,40,8th Pass,0,,0,0,0,15566,0,0,0,0,15566,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1943
1944,Mohankumar P G,ANTHIYUR,ERODE,BJP,45,Graduate,0,,0,0,0,310000,0,0,0,1800000,2110000,420000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1944
1945,Gopal,ANTHIYUR,ERODE,Pattali Makkal Katchi,53,8th Pass,0,,0,0,0,2509000,0,0,0,2000000,4509000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1945
1946,Rajakrishnan.k.r,ANTHIYUR,ERODE,AIADMK,47,Post Graduate,0,,0,0,0,16212363,0,0,0,53649385,69861748,12331495,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1946
1948,Sivakumar N,BHAVANI,ERODE,DMK,43,10th Pass,0,,0,0,0,98645965,0,0,0,210824409,309470374,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1948
1949,Ramanathan K V,BHAVANI,ERODE,Pattali Makkal Katchi,53,10th Pass,0,,0,0,0,23362312,0,0,0,40000000,63362312,1250000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1949
1950,Gopal P,BHAVANI,ERODE,DMDK,43,12th Pass,0,,0,0,0,5094469,0,0,0,2400000,7494469,514000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1950
1951,Shithivinayagan K A,BHAVANI,ERODE,BJP,42,10th Pass,0,,0,0,0,2797350,0,0,0,4881300,7678650,3424461,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1951
1952,Vadivel.n.r,BHAVANISAGAR,ERODE,Pattali Makkal Katchi,40,Graduate,0,,0,0,0,737846,0,0,0,500000,1237846,135500,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1952
1953,Palaniswami.n.r,BHAVANISAGAR,ERODE,BJP,65,12th Pass,0,,0,0,0,286000,0,0,0,4000000,4286000,550000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1953
1954,Eswaran.s,BHAVANISAGAR,ERODE,AIADMK,39,Graduate,0,,0,0,0,468424,0,0,0,0,468424,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1954
1956,Chandhirakumar V C,ERODE (EAST),ERODE,DMK,49,10th Pass,3,"499, 500; 499, 500; 499, 500",0,0,0,6773947,0,0,0,4175000,10948947,300000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1956
1957,Rajeshkumar Pon,ERODE (EAST),ERODE,BJP,44,Graduate Professional,0,,0,0,0,1856642,0,0,0,12810000,14666642,1886420,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1957
1958,Ganapathi K,GOBICHETTIPALAYAM,ERODE,BJP,55,Others,0,,0,0,0,790610,0,0,0,1000000,1790610,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1958
1959,Kuppusamy,GOBICHETTIPALAYAM,ERODE,Pattali Makkal Katchi,42,10th Pass,0,,0,0,0,712000,0,0,0,800000,1512000,72000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1959
1960,Saravanan S.v,GOBICHETTIPALAYAM,ERODE,INC,51,Others,0,,0,0,0,269867,0,0,0,9687000,9956867,1504540,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1960
1961,"Chinnamalai Krishnakumar, J.",MODAKKURICHI,ERODE,BJP,50,Post Graduate,0,,0,0,0,0,0,0,0,0,0,7063188,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1961
1962,"Sachidanandam, P.",MODAKKURICHI,ERODE,DMK,59,Graduate,0,,0,0,0,16793791,0,0,0,57200000,73993791,180000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1962
1963,"Sivasubramani , V.p.",MODAKKURICHI,ERODE,AIADMK,56,8th Pass,0,,0,0,0,2483983,0,0,0,0,2483983,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1963
1964,Nachimuthu,MODAKKURICHI,ERODE,Pattali Makkal Katchi,61,Post Graduate,0,,0,0,0,75165,0,0,0,1750000,1825165,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1964
1965,Chandrasekaran.a,PERUNDURAI,ERODE,BJP,57,10th Pass,0,,0,0,0,3915571,0,0,0,29855600,33771171,415477,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1965
1966,Kumaresan.p,PERUNDURAI,ERODE,Pattali Makkal Katchi,41,8th Pass,2,"147,148,448,427,323,506(ii),379",0,0,0,2995000,0,0,0,5000000,7995000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1966
1967,Ramachandran T,ARANTHANGI,PUDUKKOTTAI,INC,35,Graduate Professional,0,,0,0,0,8296723,0,0,0,28920000,37216723,3064197,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1967
1968,Selvam K,ARANTHANGI,PUDUKKOTTAI,Pattali Makkal Katchi,37,8th Pass,0,,0,0,0,1515000,0,0,0,8840000,10355000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1968
1969,Rathinasabhapathy E,ARANTHANGI,PUDUKKOTTAI,AIADMK,61,10th Pass,1,"147, 336, 353, 322",0,0,0,4290000,0,0,0,7000000,11290000,3685775,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=1969
